OTU	Aug_P05_0001	Aug_P05_0020	Aug_P05_0213	Aug_P06_0001	Aug_P06_0024	Aug_P06_0500	Aug_P06_1000	Aug_P07_0001	Aug_P07_0025	Aug_P07_0500	Aug_P07_1000	Jan_B08_0001	Jan_B08_0020	Jan_B08_0500	Jan_B08_1000	Jan_B16_0001	Jan_B16_0020	Jan_B16_0500	Jan_B16_1000	Mar_M02_0001	Mar_M02_0320	Mar_M02_1000	Mar_M03_0001	Mar_M03_0020	Mar_M04_0001	Mar_M04_0020	Mar_M05_0020	Mar_M05_0120	Mar_M06_0020	May_P01_0001	May_P01_0020	May_P01_0417	May_P03_0001	May_P03_0015	May_P03_0447	May_P04_0001	May_P04_0015	May_P04_0500	May_P04_1000	Nov_N02_0020	Nov_N03_0020	Nov_N03_0300	Nov_N04_0020	Nov_N04_1000
ASV_812_DG-II_X	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1323_DG-I-Clade-7	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1442_DG-I-Clade-1	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_2005_DG-I-Clade-4	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_796_DG-I-Clade-8	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1353_DG-I-Clade-7	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_620_DG-I-Clade-1	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1999_DG-II-Clade-15	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1872_DG-III_X	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_168_DG-I-Clade-4	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_851_DG-II-Clade-25	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1537_DG-II-Clade-7	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1650_DG-II-Clade-12	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1721_DG-I-Clade-4	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1759_DG-II-Clade-1	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_2007_DG-IV-Hematodinium-Group	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_2088_DG-II-Clade-33	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_435_DG-I-Clade-1	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1950_DG-II-Clade-1	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1767_DG-I-Clade-3	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_709_DG-II_X	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
